127.0.0.1 - - [18/Dec/2022:14:30:10 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:52:03 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:52:03 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1122
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:52:43 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:52:43 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1167
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:52:45 +0530] "GET /admin.jsp HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:08 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:08 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1183
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:09 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:09 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:10 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:20 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 754
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:20 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:38 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:53:38 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:54:06 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:54:06 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:54:11 +0530] "GET /admin.jsp HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:56:50 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:56:50 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:56:56 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:56:56 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:12 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:12 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:35 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:35 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:46 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:46 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:55 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:57:55 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:04 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:04 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:19 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:19 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:45 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:45 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 1165
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:45 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:45 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:45 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:58:46 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:59:43 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [18/Dec/2022:15:59:43 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:02:46 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1323
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:02:46 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:02:49 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:03:58 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:04:03 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:06:09 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:06:09 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:06:11 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 988
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:33:26 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1660
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:33:26 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:37:18 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1683
0:0:0:0:0:0:0:1 - - [18/Dec/2022:16:37:18 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:21:41 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1683
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:21:41 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:21:42 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1683
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:21:46 +0530] "GET /OnlineVotingSystem/ HTTP/1.1" 200 1323
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:21:50 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1001
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:26:02 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1236
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:33:03 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:33:04 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:33:04 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:33:05 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:33:05 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:33 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:34 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:34 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:34 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:34 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:35 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:35 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:35 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:34:38 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:29 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:30 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:30 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:30 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:31 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:31 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:31 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:33 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:35 +0530] "GET /OnlineVotingSystem/ HTTP/1.1" 200 1323
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:37 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:50 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:51 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:35:51 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:12 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:12 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:12 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:13 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:13 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:13 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:13 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:13 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:36:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:37:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:14 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:15 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:16 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:16 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:16 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:39:16 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Dec/2022:20:42:44 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1246
